DEPARTURES_SCHEDULED	DEPARTURES_PERFORMED	PAYLOAD	SEATS	PASSENGERS	FREIGHT	MAIL	DISTANCE	RAMP_TO_RAMP	AIR_TIME	UNIQUE_CARRIER	AIRLINE_ID	UNIQUE_CARRIER_NAME	UNIQUE_CARRIER_ENTITY	REGION	CARRIER	CARRIER_NAME	CARRIER_GROUP	CARRIER_GROUP_NEW	ORIGIN_AIRPORT_ID	ORIGIN_AIRPORT_SEQ_ID	ORIGIN_CITY_MARKET_ID	ORIGIN	ORIGIN_CITY_NAME	ORIGIN_STATE_ABR	ORIGIN_STATE_FIPS	ORIGIN_STATE_NM	ORIGIN_COUNTRY	ORIGIN_COUNTRY_NAME	ORIGIN_WAC	DEST_AIRPORT_ID	DEST_AIRPORT_SEQ_ID	DEST_CITY_MARKET_ID	DEST	DEST_CITY_NAME	DEST_STATE_ABR	DEST_STATE_FIPS	DEST_STATE_NM	DEST_COUNTRY	DEST_COUNTRY_NAME	DEST_WAC	AIRCRAFT_GROUP	AIRCRAFT_TYPE	AIRCRAFT_CONFIG	YEAR	QUARTER	MONTH	DISTANCE_GROUP	CLASS	DATA_SOURCE
102	102	5007180	18360	16595	12020	0	630	10851	8734	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	US	United States	92	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	6	888	1	2024	3	8	2	F	DU
113	104	4697619	18616	16594	31051	9272	1400	21800	18298	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	888	1	2024	3	7	3	F	DU
195	191	6608600	27313	16592	3206	0	296	12417	8932	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	10800	1080003	32575	BUR	Burbank, CA	CA	6	California	US	United States	91	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	6	612	1	2024	3	9	1	F	DU
96	92	4664400	17514	16591	24246	1635	1276	18621	16521	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	699	1	2024	1	3	3	F	DU
120	120	4968000	19440	16590	71786	0	1046	17447	14945	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	US	United States	3	6	694	1	2024	2	5	3	F	DU
228	226	5650000	22600	16589	0	0	184	15499	8794	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	678	1	2024	2	5	1	F	DU
0	80	7864021	18640	16588	3976381	0	2608	0	0	LP	20188	Lan Peru Airlines	9368E	I	LP	Lan Peru Airlines	0	0	12986	1298603	32986	LIM	Lima, Peru				PE	Peru	368	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	626	3	2024	4	12	6	F	IF
288	288	4999808	20748	16588	0	0	308	20701	14406	OO	20304	SkyWest Airlines Inc.	6700	D	OO	SkyWest Airlines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	6	673	1	2024	3	9	1	F	DU
116	116	4315200	21576	16586	0	0	628	14068	9740	F9	20436	Frontier Airlines Inc.	6460	D	F9	Frontier Airlines Inc.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	722	1	2024	2	4	2	F	DU
107	106	5374200	20099	16584	2846	5371	1532	24122	21708	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	6	699	1	2024	2	4	4	F	DU
98	98	4960400	18620	16583	15792	0	1562	21563	19057	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	699	1	2024	2	6	4	F	DU
187	187	5591300	20568	16581	35257	32160	226	12833	7869	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	608	1	2024	1	1	1	F	DU
118	116	4589100	19952	16580	17742	5842	1121	23268	19178	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	4	12	3	F	DU
138	135	5495950	21598	16580	11393	12003	1107	22033	18319	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	614	1	2024	1	1	3	F	DU
122	121	4586153	20086	16578	110	341	853	17554	13409	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	614	1	2024	4	10	2	F	DU
0	60	8753998	20162	16576	517121	0	3452	0	0	VS	19682	Virgin Atlantic Airways	9493K	I	VS	Virgin Atlantic Airways	0	0	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	12972	1297207	30730	LHR	London, United Kingdom				GB	United Kingdom	493	6	836	1	2024	3	9	7	F	IF
122	111	5448990	19655	16575	4415	0	321	9020	6358	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14730	1473004	33044	SDF	Louisville, KY	KY	21	Kentucky	US	United States	52	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	888	1	2024	3	7	1	F	DU
133	131	6209753	23056	16574	2258	0	2227	36594	32124	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	622	1	2024	4	11	5	F	DU
115	110	4411075	18260	16573	33315	372	862	15264	12411	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	614	1	2024	3	7	2	F	DU
115	114	5817600	21660	16570	4180	0	1337	25243	21788	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	699	1	2024	4	11	3	F	DU
116	111	5627700	21032	16568	1027	3136	1532	25831	23228	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	6	699	1	2024	4	11	4	F	DU
143	143	4947800	20449	16567	43369	0	391	11723	8464	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	612	1	2024	2	4	1	F	DU
93	93	4668600	18228	16565	8597	14867	2608	31196	28647	AA	19805	American Airlines Inc.	10050	L	AA	American Airlines Inc.	3	3	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	12986	1298603	32986	LIM	Lima, Peru				PE	Peru	368	6	721	1	2024	1	3	6	F	IU
0	57	5996177	18016	16563	597608	0	7260	0	0	CX	19779	Cathay Pacific Airways Ltd.	9729A	I	CX	Cathay Pacific Airways Ltd.	0	0	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	12143	1214303	32126	HKG	Hong Kong, Hong Kong				HK	Hong Kong	729	6	637	1	2024	1	1	15	F	IF
106	100	4534010	17900	16563	15010	204	1400	22608	18621	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	6	888	1	2024	3	7	3	F	DU
98	98	4984000	18620	16558	1193	0	257	7761	4918	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14524	1452401	34524	RIC	Richmond, VA	VA	51	Virginia	US	United States	38	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	699	1	2024	2	4	1	F	DU
111	112	5498080	20160	16558	3958	442	695	13301	10353	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	US	United States	54	6	888	1	2024	3	8	2	F	DU
61	60	7304780	19080	16557	1009500	322435	4343	29325	26653	UA	19977	United Air Lines Inc.	10874	A	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	11760	1176004	31760	FRA	Frankfurt, Germany				DE	Germany	429	6	837	1	2024	3	7	9	F	IU
116	114	4495500	19608	16557	744	0	918	19259	15912	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	US	United States	33	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	4	11	2	F	DU
138	135	5505850	21593	16557	1932	0	1050	24666	19273	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	614	1	2024	3	9	3	F	DU
157	157	5432200	22451	16557	9305	0	397	13587	10202	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	612	1	2024	3	8	1	F	DU
0	58	7219863	20164	16556	250030	0	3589	0	0	IB	19547	Iberia Air Lines Of Spain	9482B	I	IB	Iberia Air Lines Of Spain	0	0	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	13156	1315606	31584	MAD	Madrid, Spain				ES	Spain	482	6	359	1	2024	4	10	8	F	IF
176	173	5172700	19029	16556	0	0	341	13419	10177	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12448	1244807	32448	JAN	Jackson/Vicksburg, MS	MS	28	Mississippi	US	United States	53	6	608	1	2024	1	3	1	F	DU
117	115	4657029	19090	16554	845	0	733	15248	11415	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	614	1	2024	2	6	2	F	DU
112	109	5039871	19511	16552	40522	13272	1379	21009	17659	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	6	888	1	2024	2	5	3	F	DU
135	135	5859000	23625	16549	15369	0	407	11873	9026	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13796	1379610	32457	OAK	Oakland, CA	CA	6	California	US	United States	91	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	6	838	1	2024	1	1	1	F	DU
121	112	4351200	17328	16548	0	0	937	18208	14649	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	694	1	2024	3	8	2	F	DU
96	95	4816500	18050	16546	41607	0	1671	22675	20659	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	699	1	2024	3	9	4	F	DU
245	245	4739245	18608	16541	0	0	372	23357	16441	OO	20304	SkyWest Airlines Inc.	6700	D	OO	SkyWest Airlines Inc.	3	3	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	673	1	2024	2	5	1	F	DU
115	115	4543900	19780	16540	3032	5	575	13338	10674	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	15016	1501606	31123	STL	St. Louis, MO	MO	29	Missouri	US	United States	64	6	614	1	2024	2	4	2	F	DU
122	121	5507141	21659	16540	17758	229	2288	38278	34977	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	US	United States	38	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	839	1	2024	3	9	5	F	DU
108	108	4737398	19332	16539	48101	19205	1379	22559	19360	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	839	1	2024	4	10	3	F	DU
146	143	5262400	20020	16537	0	0	187	11121	5766	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	724	1	2024	3	7	1	F	DU
104	103	5232400	19570	16536	1657	0	247	7876	4866	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14683	1468305	33214	SAT	San Antonio, TX	TX	48	Texas	US	United States	74	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	699	1	2024	1	3	1	F	DU
202	195	6747000	27885	16536	1373	0	296	12006	9275	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	10800	1080003	32575	BUR	Burbank, CA	CA	6	California	US	United States	91	6	612	1	2024	3	8	1	F	DU
100	97	4761730	17458	16535	13255	7306	1426	20131	18322	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	US	United States	92	6	888	1	2024	2	5	3	F	DU
113	113	5582200	17967	16534	0	0	2586	36550	33901	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	699	1	2024	4	10	6	F	DU
131	127	5331200	20220	16534	109	0	859	18735	15798	AS	19930	Alaska Airlines Inc.	6031	D	AS	Alaska Airlines Inc.	3	3	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	US	United States	92	6	614	1	2024	4	10	2	F	DU
119	119	4922400	19266	16533	0	0	1046	18947	16770	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	US	United States	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	694	1	2024	4	10	3	F	DU
0	60	6170111	20056	16532	466712	0	4353	0	0	BA	19540	British Airways Plc	9493E	I	BA	British Airways Plc	0	0	12966	1296608	30730	LGW	London, United Kingdom				GB	United Kingdom	493	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	8	819	1	2024	2	5	9	F	IF
0	60	6170111	20056	16532	466712	0	4353	0	0	BA	19540	British Airways Plc	9493E	I	BA	British Airways Plc	0	0	12966	1296608	30730	LGW	London, United Kingdom				GB	United Kingdom	493	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	8	819	1	2024	3	7	9	F	IF
0	62	4827533	19206	16530	986718	0	3180	0	0	EI	19623	Aer Lingus Plc	9441B	I	EI	Aer Lingus Plc	0	0	11435	1143505	31435	DUB	Dublin, Ireland				IE	Ireland	441	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	696	1	2024	1	3	7	F	IF
113	109	5526300	20607	16530	22366	13537	1532	24212	20753	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14679	1467903	33570	SAN	San Diego, CA	CA	6	California	US	United States	91	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	699	1	2024	4	12	4	F	DU
155	155	6727000	27125	16526	15529	0	216	8742	5808	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	12402	1240203	32402	ITO	Hilo, HI	HI	15	Hawaii	US	United States	2	6	838	1	2024	4	12	1	F	DU
89	89	4467800	17444	16524	54	0	1979	26648	24116	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	721	1	2024	4	12	4	F	DU
104	104	4109700	17888	16523	20881	1559	1258	20472	17505	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	614	1	2024	2	5	3	F	DU
90	90	4518000	17640	16521	67376	7354	2556	30631	28731	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	721	1	2024	3	9	6	F	DU
150	145	5017000	20735	16521	25354	0	787	18325	15358	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	US	United States	35	6	612	1	2024	1	3	2	F	DU
59	59	7323880	18762	16519	1058095	2051	2454	20708	18330	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	837	1	2024	1	3	5	F	DU
189	176	5262400	19358	16517	0	0	164	10175	5982	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10431	1043106	30431	AVL	Asheville, NC	NC	37	North Carolina	US	United States	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	608	1	2024	3	7	1	F	DU
110	104	5272800	19674	16516	402	0	1299	18841	16426	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	699	1	2024	4	10	3	F	DU
164	163	5639800	23309	16516	23124	0	189	9391	6259	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	US	United States	74	11259	1125904	30194	DAL	Dallas, TX	TX	48	Texas	US	United States	74	6	612	1	2024	4	11	1	F	DU
116	115	4551900	19780	16514	723	0	430	11090	7753	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11042	1104205	30647	CLE	Cleveland, OH	OH	39	Ohio	US	United States	44	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	614	1	2024	2	4	1	F	DU
81	75	4630500	17550	16513	6492	12	1747	19940	17695	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	6	623	1	2024	2	5	4	F	DU
0	74	4187234	16880	16512	5900	0	1307	0	0	Y4	21351	Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)	71072	I	Y4	Concesionaria Vuela Compania De Aviacion SA de CV (Volaris)	0	0	11874	1187407	31874	GDL	Guadalajara, Mexico				MX	Mexico	148	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	699	1	2024	1	1	3	F	IF
111	109	4309500	18748	16512	18995	0	926	15977	13063	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	US	United States	44	6	614	1	2024	2	6	2	F	DU
107	102	5192400	19380	16511	521	0	600	11457	9066	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	US	United States	33	6	699	1	2024	3	9	2	F	DU
67	67	7137000	18626	16510	1577608	0	2556	23234	21400	HA	19690	Hawaiian Airlines Inc.	5375	D	HA	Hawaiian Airlines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	696	1	2024	4	10	6	F	DU
101	98	4959400	18620	16510	5	0	1431	22073	19587	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	699	1	2024	4	11	3	F	DU
99	99	4512743	18414	16507	0	0	1299	18585	15703	SY	20422	Sun Country Airlines d/b/a MN Airlines	6795	D	SY	Sun Country Airlines d/b/a MN Airlines	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	614	1	2024	2	4	3	F	DU
106	105	5232600	20894	16507	10384	0	692	11859	9649	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	13198	1319801	33198	MCI	Kansas City, MO	MO	29	Missouri	US	United States	64	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	622	1	2024	3	8	2	F	DU
132	131	5685400	22925	16506	13657	0	628	14235	10861	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	838	1	2024	2	5	2	F	DU
126	127	5257800	20574	16504	103203	0	1598	28736	24931	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	US	United States	3	6	694	1	2024	4	11	4	F	DU
90	88	4554700	17395	16501	0	0	1951	24770	21785	B6	20409	JetBlue Airways	16673	L	B6	JetBlue Airways	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	10411	1041103	30411	AUA	Aruba, Aruba				AW	Aruba	277	6	699	1	2024	3	8	4	F	IU
0	93	4634395	17033	16500	80586	0	3622	0	0	FI	19546	Icelandair	9439A	I	FI	Icelandair	0	0	12651	1265105	32651	KEF	Keflavik/Reykjavik, Iceland				IS	Iceland	439	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	622	1	2024	3	7	8	F	IF
0	103	3501234	17506	16500	0	0	3010	0	0	CM	19770	Compania Panamena (Copa)	9162C	I	CM	Compania Panamena (Copa)	0	0	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	14286	1428602	34286	PTY	Panama City, Panama				PA	Panama	162	6	839	1	2024	4	12	7	F	IF
0	64	4913999	17275	16499	1480543	0	5677	0	0	LY	19558	El Al Israel Airlines Ltd.	9636A	I	LY	El Al Israel Airlines Ltd.	0	0	15258	1525802	35258	TLV	Tel Aviv, Israel				IL	Israel	636	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	889	1	2024	1	3	12	F	IF
117	116	4980800	19952	16499	24139	13869	1089	21101	17310	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	838	1	2024	2	4	3	F	DU
